Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1986","1986","hg/ha","16667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1987","1987","hg/ha","16667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1988","1988","hg/ha","17652","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1989","1989","hg/ha","18254","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1990","1990","hg/ha","15702","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1991","1991","hg/ha","14423","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1992","1992","hg/ha","15217","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1993","1993","hg/ha","15200","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1994","1994","hg/ha","18333","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1995","1995","hg/ha","27520","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1996","1996","hg/ha","20165","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1997","1997","hg/ha","20241","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1998","1998","hg/ha","20238","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","1999","1999","hg/ha","21236","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2000","2000","hg/ha","25992","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2001","2001","hg/ha","15468","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2002","2002","hg/ha","25172","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2003","2003","hg/ha","28864","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2004","2004","hg/ha","28593","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2005","2005","hg/ha","16660","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2006","2006","hg/ha","24000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2007","2007","hg/ha","24000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2008","2008","hg/ha","20130","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2009","2009","hg/ha","16770","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2010","2010","hg/ha","21408","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","181","Broad beans, horse beans, dry","2011","2011","hg/ha","21408","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1961","1961","tonnes","8500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1962","1962","tonnes","13550","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1963","1963","tonnes","8302","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1964","1964","tonnes","8330","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1965","1965","tonnes","10489","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1966","1966","tonnes","10147","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1967","1967","tonnes","12333","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1968","1968","tonnes","12954","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1969","1969","tonnes","12000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1970","1970","tonnes","15000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1971","1971","tonnes","18000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1972","1972","tonnes","38000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1973","1973","tonnes","17000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1974","1974","tonnes","21000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1975","1975","tonnes","29000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1976","1976","tonnes","36000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1977","1977","tonnes","22000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1978","1978","tonnes","35000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1979","1979","tonnes","37000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1980","1980","tonnes","37000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1981","1981","tonnes","38000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1982","1982","tonnes","33000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1983","1983","tonnes","26055","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1984","1984","tonnes","74461","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1985","1985","tonnes","55000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1986","1986","tonnes","50000","*","Unofficial figure"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1987","1987","tonnes","50000","*","Unofficial figure"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1988","1988","tonnes","43000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1989","1989","tonnes","46000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1990","1990","tonnes","38000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1991","1991","tonnes","45000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1992","1992","tonnes","35000","*","Unofficial figure"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1993","1993","tonnes","38000","*","Unofficial figure"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1994","1994","tonnes","55000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1995","1995","tonnes","89000","*","Unofficial figure"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1996","1996","tonnes","83000","*","Unofficial figure"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1997","1997","tonnes","84000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1998","1998","tonnes","85000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","1999","1999","tonnes","99000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2000","2000","tonnes","131000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2001","2001","tonnes","89000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2002","2002","tonnes","146000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2003","2003","tonnes","171000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2004","2004","tonnes","173000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2005","2005","tonnes","112000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2006","2006","tonnes","160000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2007","2007","tonnes","162000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2008","2008","tonnes","140400","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2009","2009","tonnes","112500","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2010","2010","tonnes","152000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","181","Broad beans, horse beans, dry","2011","2011","tonnes","155040","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1961","1961","ha","","M","Data not available"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1962","1962","ha","","M","Data not available"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1963","1963","ha","","M","Data not available"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1964","1964","ha","","M","Data not available"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1965","1965","ha","","M","Data not available"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1966","1966","ha","","M","Data not available"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1967","1967","ha","","M","Data not available"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1968","1968","ha","","M","Data not available"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1969","1969","ha","","M","Data not available"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1970","1970","ha","","M","Data not available"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1971","1971","ha","","M","Data not available"
"QC","Crops","206","Sudan (former)","5312","Area harvested","358","Cabbages and other brassicas","1972","1972","ha","","M","Data not available"
